geo_id,name,democratic_party_winning_probability,republicans_party_winning_probability,democratic_party_vote_share,republicans_party_vote_share,status,result_type,votes_counted,republic_candidate_name,democratic_candidate_name
  OR-03, ولاية أوريغون الثالثة, 0.015, 99.985,69.3, 26.4, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, جوانا هاربور, إيرل بلوميناور
  OR-04, أوريغون 4, 24.00249999999999, 75.9975,49.9, 44.9, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, أليك سكارلاتوس, فال هويل
  OR-05, ولاية أوريغون 5, 65.9675, 34.0325,48.4, 51.6, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, لوري شافيز ديريمر, جيمي ماكليود سكينر
  OR-06, ولاية أوريغون 6, 68.15, 31.8475,46.1, 49.2, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مايك إريكسون, أندريا ساليناس
  PA-10, بنسلفانيا العاشر, 77.485, 22.515,47.0, 53.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, سكوت بيري, شامين دانيلز
  PA-11, بنسلفانيا 11, 99.75500000000001, 0.245,34.2, 65.8, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, لويد ك.سمكر, بوب هوليستر
  PA-01, بنسلفانيا 1, 92.56, 7.439999999999999,44.2, 55.8, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, بريان فيتزباتريك, اشلي احز
  PA-12, بنسلفانيا 12, 9.5025, 90.4975,54.6, 45.4, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, مايك دويل, سمر لي
  PA-13, بنسلفانيا 13, 100.0, 0.0,0.0, 100.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جون جويس, حزب ديمقراطي
  PA-14, بنسلفانيا 14, 100.0, 0.0,0.0, 100.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, غي ريشينثالر, حزب ديمقراطي
  PA-15, بنسلفانيا 15, 99.95, 0.05,29.7, 70.3, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جلين &quot;جي تي&quot; طومسون, مايكل موليسيفيتش
  PA-16, بنسلفانيا 16, 99.58, 0.42,35.4, 64.6, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مايك كيلي, دان باستوري
  PA-17, بنسلفانيا 17, 51.395, 48.605,49.9, 50.1, غير مؤكد, تنبؤ بالمناخ, 100.0, جيريمي شافير, كريس ديلوزيو
  PA-02, بنسلفانيا 2, 0.025, 99.97500000000001,71.2, 28.8, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, ارون بشير, بريندان ف بويل
  PA-03, بنسلفانيا 3, 0.0, 99.99749999999999,91.1, 0.0, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, الحزب الجمهوري, دوايت إيفانز
  PA-04, بنسلفانيا 4, 2.45, 97.55,60.1, 39.9, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, كريستيان ناسيمنتو, مادلين دين
  PA-05, بنسلفانيا الخامس, 0.235, 99.765,65.7, 34.3, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, ديفيد غالوش, ماري جاي سكانلون
  PA-06, ولاية بنسلفانيا 6, 6.05, 93.95,57.7, 42.3, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, غي لويس سياروتشي, كريسي هولاهان
  PA-07, ولاية بنسلفانيا 7, 53.6025, 46.3975,49.7, 50.3, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, ليزا شيلر, سوزان وايلد
  PA-08, ولاية بنسلفانيا 8, 32.22, 67.78,51.5, 48.5, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, جيم بوغنيت, مات كارترايت
  PA-09, بنسلفانيا 9, 99.95, 0.05,29.2, 70.8, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, دان ميزر, أماندا ر.والدمان
  RI-01, جزيرة رود 1, 0.215, 99.785,67.2, 32.8, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, ألين ر.واترز, ديفيد ن. سيسلين
  RI-02, جزيرة رود 2, 82.8, 17.2,44.6, 51.8, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, ألان دبليو فونغ, سيث م ماجازينر
  SC-01, ساوث كارولينا 1, 98.86500000000001, 1.135,36.5, 60.7, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, نانسي ميس, آني أندروز
  SC-02, ساوث كارولينا 2, 99.2525, 0.7474999999999999,36.9, 63.1, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جو ويلسون, جود لاركينز
  SC-03, ساوث كارولينا الثالثة, 100.0, 0.0,0.0, 100.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جيف دنكان, حزب ديمقراطي
  SC-04, ولاية كارولينا الجنوبية الرابعة, 100.0, 0.0,0.0, 100.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, وليام تيمونز, حزب ديمقراطي
  SC-05, ولاية كارولينا الجنوبية الخامسة, 99.75, 0.25,33.3, 63.8, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, رالف نورمان, إيفانجلين هوندلي
  SC-06, ولاية كارولينا الجنوبية 6, 0.2475, 99.7525,66.1, 33.9, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, دوق بكنر, جيمس إي &quot;جيم&quot; كليبيرن
  SC-07, ساوث كارولينا 7, 97.8475, 2.1525,39.4, 60.6, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, راسل فراي, داريل دبليو سكوت
  SD-AL, داكوتا الجنوبية At-Large, 99.99, 0.0,0.0, 84.5, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, داستي جونسون, حزب ديمقراطي
  TN-01, تينيسي 1, 100.0, 0.0,0.0, 76.1, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, ديانا لين هارشبارغر, حزب ديمقراطي
  TN-02, تينيسي 2, 99.9525, 0.0475,30.6, 69.4, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, تيم بورشيت, مارك هارمون
  TN-03, تينيسي الثالثة, 99.965, 0.03499999999999999,28.3, 68.1, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, تشاك فليشمان, ميج جورمان
  TN-04, ولاية تينيسي الرابعة, 99.99249999999999, 0.0075,24.7, 70.6, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, سكوت ديجارلايس, واين ستيل
  TN-05, تينيسي الخامس, 75.0475, 24.9525,45.9, 50.9, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, اندي اوجليس, هايدي كامبل
  TN-06, ولاية تينيسي 6, 99.955, 0.045,31.0, 69.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جون روز, راندال كوبر
  TN-07, تينيسي 7, 99.405, 0.5925,35.1, 61.9, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مارك إي جرين, أوديسا كيلي
  TN-08, تينيسي 8, 99.97749999999999, 0.0225,26.2, 70.2, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, ديفيد كوستوف, لينيت ب. ويليامز
  TN-09, تينيسي 9, 0.0075, 99.99249999999999,70.7, 25.3, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, شارلوت بيرجمان, ستيف كوهين
  TX-10, تكساس العاشر, 99.675, 0.3225,33.5, 63.6, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مايكل ماكول, ليندا نونو
  TX-11, تكساس 11, 100.0, 0.0,0.0, 100.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, أغسطس بفلوجر, حزب ديمقراطي
  TX-01, تكساس 1, 99.96000000000001, 0.04,29.3, 70.7, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, ناثانيال موران, جرمار &quot;JJ&quot; جيفرسون
  TX-12, تكساس 12, 99.835, 0.165,33.5, 66.5, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, كاي جرانجر, تري جيه هانت
  TX-13, تكساس 13, 99.99749999999999, 0.0025,26.8, 73.2, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, روني جاكسون, كاثلين براون
  TX-14, تكساس 14, 99.96000000000001, 0.04,30.1, 69.9, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, راندي ويبر, ميكال ويليامز
  TX-15, تكساس 15, 63.1375, 36.8625,46.9, 49.9, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مونيكا دي لا كروز, ميشيل فاليجو
  TX-16, تكساس 16, 0.2775, 99.7225,67.8, 32.2, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, ايرين ارميناريز جاكسون, فيرونيكا اسكوبار
  TX-17, تكساس 17, 99.83, 0.1699999999999999,33.6, 66.4, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جلسات بيت, ماري جو وودز
  TX-18, تكساس 18, 0.0325, 99.9675,70.4, 26.2, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, كارمن ماريا مونتيل, شيلا جاكسون لي
  TX-19, تكساس 19, 99.995, 0.0,0.0, 88.2, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جودي سي أرينجتون, حزب ديمقراطي
  TX-20, تكساس 20, 0.545, 99.455,65.1, 34.9, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, كايل سنكلير, جواكين كاسترو
  TX-21, تكساس 21, 99.8325, 0.1675,33.9, 66.1, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, تشيب روي, كلوديا أندريا زاباتا
  TX-02, تكساس الثانية, 99.91250000000001, 0.08750000000000001,31.3, 68.7, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, دان كرينشو, روبن فولفورد
  TX-22, تكساس 22, 99.715, 0.285,32.4, 64.7, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, تروي إي نيلز, جيمي كاي جوردان
  TX-23, تكساس 23, 96.41, 3.59,39.5, 56.4, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, توني جونزاليس, جون ليرا
  TX-24, تكساس 24, 99.7125, 0.2875,34.5, 65.5, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, بيث فان دوين, جان ماكدويل
  TX-25, تكساس 25, 100.0, 0.0,0.0, 100.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, روجر ويليامز, حزب ديمقراطي
  TX-26, تكساس 26, 99.9875, 0.0,0.0, 83.5, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مايكل سي بيرجس, حزب ديمقراطي
  TX-27, تكساس 27, 99.80499999999999, 0.1949999999999999,33.2, 66.8, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مايكل كلاود, ماكلوفيو بيريز جونيور
  TX-28, تكساس 28, 12.7175, 87.2825,56.3, 43.7, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, كاسي جارسيا, هنري كويلار
  TX-29, تكساس 29, 0.1825, 99.81750000000001,69.3, 30.7, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, روبرت شافرانك, سيلفيا جارسيا
  TX-30, تكساس 30, 0.04, 99.96000000000001,69.4, 26.5, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, جيمس رودجرز, ياسمين كروكيت
  TX-31, تكساس 31, 100.0, 0.0,0.0, 100.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جون كارتر, حزب ديمقراطي
  TX-03, تكساس الثالثة, 98.1525, 1.8475,37.2, 59.4, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, كيث سيلف, سانديب سريفاستافا
  TX-32, تكساس 32, 0.545, 99.455,64.2, 35.8, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, انطونيو سواد, كولين الريد
  TX-33, تكساس 33, 0.045, 99.955,70.9, 26.0, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, باتريك ديفيد جيليسبي, مارك فيسي
  TX-34, تكساس 34, 26.915, 73.0825,51.8, 45.6, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, مايرا فلوريس, فيسنتي جونزاليس
  TX-35, تكساس 35, 0.3425, 99.6575,65.8, 34.2, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, دان ماكوين, جريج كاسار
  TX-36, تكساس 36, 99.9525, 0.0475,30.2, 69.8, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, بريان بابين, جون هاير
  TX-37, تكساس 37, 0.01749999999999999, 99.9825,70.4, 26.5, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, جيني جارسيا شارون, لويد دوجيت
  TX-38, تكساس 38, 98.9925, 1.0075,35.3, 61.3, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, ويسلي هانت, دنكان كلوسمان
  TX-04, تكساس الرابعة, 99.9075, 0.0925,30.4, 66.6, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, بات فالون, ايرو اومير
  TX-05, تكساس 5, 99.8475, 0.1525,31.5, 65.5, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, لانس جودن, تل ترتيشا
  TX-06, تكساس 6, 100.0, 0.0,0.0, 100.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جيك إلزي, حزب ديمقراطي
  TX-07, تكساس 7, 0.6174999999999999, 99.3825,64.3, 35.7, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, جوني تيج, ليزي فليتشر
  TX-08, تكساس 8, 99.0025, 0.9974999999999999,36.0, 60.6, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مورغان لوتريل, لورا جونز
  TX-09, تكساس 9, 0.0125, 99.9875,74.7, 25.3, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, جيمي ليون, آل جرين
  UT-01, يوتا 1, 99.405, 0.5950000000000001,37.7, 62.3, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, بليك دي مور, ريك إدوين جونز
  UT-02, يوتا 2, 98.4525, 1.547499999999999,35.7, 55.3, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, كريس ستيوارت, نيك ميتشل
  UT-03, يوتا الثالثة, 98.895, 1.105,33.4, 56.2, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جون كيرتس, جلين جيه رايت
  UT-04, يوتا الرابعة, 99.3775, 0.615,33.7, 58.9, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, بيرجس أوينز, دارلين ماكدونالد
  VA-10, فرجينيا العاشر, 20.99, 79.01,53.1, 46.9, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, هونغ تساو, جينيفر تي ويكستون
  VA-11, فرجينيا 11, 0.145, 99.855,67.9, 32.1, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, جيمس جي &quot;جيم&quot; مايلز, جيرالد إي &quot;جيري&quot; كونولي
  VA-01, فرجينيا 1, 98.17, 1.8275,37.5, 59.5, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, روب جيه ويتمان, هربرت سي &quot;هيرب&quot; جونز جونيور
  VA-02, فرجينيا 2, 44.2425, 55.75750000000001,50.5, 49.5, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, جين أ. كيغانز, إيلين جي لوريا
  VA-03, فرجينيا الثالثة, 0.11, 99.89,67.9, 32.1, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, تيري تي نامكونج, روبرت سي &quot;بوبي&quot; سكوت
  VA-04, فرجينيا الرابعة, 0.1399999999999999, 99.86,67.4, 32.6, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, ليون بنيامين الأب., أ. دونالد مكياشين
  VA-05, فرجينيا الخامس, 97.92, 2.08,39.5, 60.5, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, روبرت ج. &quot;بوب&quot; جيد, جوشوا إم ثرونبورغ
  VA-06, فرجينيا 6, 99.7975, 0.2024999999999999,33.6, 66.4, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, بن ل, جينيفر لين لويس
  VA-07, فرجينيا 7, 24.43249999999999, 75.5675,52.5, 47.5, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, يسلي آي فيجا, أبيجيل أ. سبانبيرجر
  VA-08, فرجينيا 8, 0.005, 99.995,72.7, 23.9, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, كارينا أ.ليبسمان, دونالد س.
  VA-09, فرجينيا 9, 99.995, 0.005,26.9, 73.1, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مورجان جريفيث, تايشا لي ديفوغان
  VT-AL, فيرمونت آت لارج, 0.0725, 99.925,58.7, 29.0, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, ليام مادن, بيكا بالينت
  WA-10, واشنطن العاشر, 5.72, 94.28,58.1, 41.9, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, كيث ر. سوانك, مارلين ستريكلاند
  WA-01, واشنطن 1, 0.6925, 99.3075,64.1, 35.9, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, فنسنت جيه كافاليري, سوزان ديلبيني
  WA-02, واشنطن 2, 1.825, 98.175,61.1, 38.9, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, دان ماثيوز, ريك لارسن
  WA-03, واشنطن 3, 83.83500000000001, 16.165,46.6, 53.4, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جو كينت, ماري غلوينكامب بيريز
  WA-04, واشنطن الرابعة, 99.5125, 0.4875,34.9, 65.1, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, دان نيوهاوس, دوغ وايت
  WA-05, واشنطن الخامس, 98.33, 1.67,38.3, 61.7, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, كاثي مكموريس رودجرز, ناتاشا هيل
  WA-06, واشنطن 6, 4.075, 95.92500000000001,59.0, 41.0, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, إليزابيث كريسيلماير, ديريك كيلمر
  WA-07, واشنطن 7, 0.0, 100.0,81.7, 0.0, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, الحزب الجمهوري, براميلا جايابال
  WA-08, واشنطن 8, 29.93, 70.07,52.0, 48.0, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, مات لاركن, كيم شيرير
  WA-09, واشنطن 9, 0.0525, 99.9475,70.2, 29.8, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, دوغ باسلر, آدم سميث
  WI-01, ويسكونسن 1, 94.855, 5.145,40.4, 56.7, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, بريان ستيل, آن رو
  WI-02, ويسكونسن 2, 0.055, 99.9425,68.7, 28.1, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, إريك أولسن, مارك بوكان
  WI-03, ولاية ويسكونسن الثالثة, 87.235, 12.765,45.7, 54.3, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, ديريك فان أوردين, براد بفاف
  WI-04, ولاية ويسكونسن الرابعة, 0.005, 99.995,72.5, 24.2, حزب ديمقراطي, تنبؤ بالمناخ, 100.0, تيم روجرز, جوين مور
  WI-05, ولاية ويسكونسن الخامسة, 99.8225, 0.1775,33.5, 66.5, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, سكوت فيتزجيرالد, مايك فان سومرين
  WI-06, ولاية ويسكونسن 6, 100.0, 0.0,0.0, 100.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, جلين جروثمان, حزب ديمقراطي
  WI-07, ولاية ويسكونسن 7, 99.225, 0.775,36.2, 63.8, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, توم تيفاني, ريتشارد ديك عثمان
  WI-08, ولاية ويسكونسن 8, 100.0, 0.0,0.0, 80.0, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, مايك غالاغر, حزب ديمقراطي
  WV-01, فيرجينيا الغربية 1, 99.885, 0.1149999999999999,30.1, 66.7, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, كارول ميلر, لاسي واتسون
  WV-02, فيرجينيا الغربية الثانية, 99.88749999999999, 0.1124999999999999,31.7, 68.3, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, الكسندر العاشر موني, باري لي ويندل
  WY-AL, وايومنغ At-Large, 99.9725, 0.0275,26.6, 67.6, الحزب الجمهوري, تنبؤ بالمناخ, 100.0, هارييت هاجمان, لينيت جراي بول
